ID,Category,Branch,Percentile
3214,0,0,95.3636399
3214,2,0,96.2869828
3214,0,2,92.5560269
3214,2,2,95.5993871
3214,0,3,82.540133
3214,2,3,87.3774785
3211,0,0,92.733306
3211,2,0,96.7339025
3211,0,2,92.4568642
3211,2,2,95.9457938
3211,0,3,82.4643661
3211,2,3,89.5398277
3211,0,5,26.0127532
3208,0,0,94.1664477
3208,2,0,96.7339025
3208,0,2,93.521357
3208,2,2,96.2758209
3208,0,3,82.3346823
3208,2,3,91.1342735
3208,0,5,65.4207881
3209,0,0,98.2315536
3209,2,0,98.8105457
3209,0,2,97.3893473
3209,2,2,98.0396584
3209,0,3,94.520817
3209,2,3,95.2749719
6282,0,0,96.2758209
6282,1,0,96.2758209
6282,2,0,97.3893473
6282,3,0,92.8619655
6282,4,0,90.9958615
6282,5,0,81.2345291
6282,6,0,95.9255039
6282,7,0,94.2498036
6282,8,0,95.6910814
6282,9,0,93.1024197
6282,0,2,95.7719768
6282,1,2,96.0251375
6282,2,2,97.0482604
6282,4,2,90.4575998
6282,5,2,71.2687819
6282,6,2,95.6228329
6282,7,2,93.708846
6282,8,2,94.616159
6282,9,2,95.2286363
6282,0,4,80.2375547
6282,1,4,75.0737739
6282,2,4,87.0718315
6282,3,4,51.0567213
6282,4,4,66.9527897
6282,6,4,73.4109953
6282,7,4,73.4246062
6282,8,4,76.8406961
6282,9,4,66.9527897
6282,0,3,91.4590348
6282,1,3,91.3483231
6282,2,3,93.7527889
6282,3,3,83.2373857
6282,4,3,84.9532361
6282,6,3,90.5702023
6282,7,3,89.1792071
6282,8,3,91.0138421
6139,0,0,95.5993871
6139,1,0,95.0617284
6139,2,0,96.3390848
6139,3,0,94.3894513
6139,4,0,90.683425
6139,5,0,60.8798115
6139,6,0,95.23272
6139,7,0,93.2108027
6139,8,0,95.5655931
6139,9,0,93.9473684
6139,0,2,94.8920622
6139,1,2,94.3894513
6139,2,2,95.6910814
6139,3,2,84.2081516
6139,4,2,90.1268014
6139,5,2,85.4752553
6139,6,2,94.8416105
6139,7,2,90.9958615
6139,8,2,94.3248312
6139,9,2,94.0441452
6139,0,4,75.3496766
6139,1,4,71.1698646
6139,2,4,78.4065273
6139,3,4,45.9664342
6139,4,4,56.656397
6139,5,4,45.6445719
6139,6,4,71.2687819
6139,7,4,39.9699925
6139,8,4,71.6671025
6139,9,4,57.7272051
6139,0,3,90.7704894
6139,1,3,90.0488423
6139,2,3,91.4895289
6139,3,3,36.5842646
6139,4,3,85.9227307
6139,6,3,90.2917336
6139,7,3,85.1537884
6139,8,3,85.8062103
6139,9,3,86.3550668
6139,0,5,61.432847
6139,1,5,60.8798115
6139,2,5,68.401414
6139,3,5,25.5459544
6139,4,5,36.3578395
6139,6,5,58.8704519
6139,7,5,56.7366842
6139,8,5,59.8623853
6139,9,5,53.6496624
6156,0,0,95.1514675
6156,1,0,94.6206689
6156,2,0,96.2137182
6156,3,0,92.8619655
6156,4,0,90.1789743
6156,5,0,52.5521047
6156,6,0,95.0744473
6156,7,0,92.8392664
6156,8,0,93.4566198
6156,9,0,94.5948987
6156,0,2,94.6249656
6156,1,2,94.0399594
6156,2,2,95.0827713
6156,3,2,80.9858625
6156,4,2,80.9858625
6156,5,2,52.2415622
6156,6,2,94.6206689
6156,7,2,88.4658665
6156,8,2,94.3248312
6156,9,2,91.6889238
6156,1,4,71.0587355
6156,2,4,76.7173434
6156,4,4,46.8567142
6156,6,4,70.2813361
6156,7,4,49.0455617
6156,8,4,56.7366842
6156,9,4,53.1660451
6156,0,3,89.5231349
6156,1,3,89.1600241
6156,2,3,91.2629338
6156,3,3,78.8754662
6156,4,3,82.4643661
6156,6,3,89.0822549
6156,8,3,88.8621945
6156,9,3,83.878077
6156,0,5,65.3263316
6156,1,5,63.6508999
6156,2,5,76.7693871
6156,3,5,25.5459544
6156,4,5,28.6046774
6156,6,5,42.5530244
6156,7,5,17.0292573
6156,8,5,24.1305891
6156,9,5,42.5530244
5121,0,6,63.6910141
5121,1,6,44.6898706
5121,2,6,83.0041152
5121,3,6,51.0567213
5121,4,6,35.624509
5121,5,6,25.3087578
5121,6,6,52.2415622
5121,7,6,41.1609401
5121,8,6,49.5548073
5121,9,6,59.9156802
5121,0,0,94.8920622
5121,1,0,94.3327388
5121,2,0,97.2746725
5121,3,0,91.0138421
5121,4,0,88.4658665
5121,5,0,83.1704016
5121,6,0,94.3700831
5121,7,0,94.0399594
5121,8,0,92.4624424
5121,0,2,93.0452675
5121,1,2,93.0638884
5121,2,2,95.1695672
5121,3,2,86.9095112
5121,4,2,84.4681938
5121,5,2,74.1356658
5121,6,2,92.158114
5121,7,2,91.889263
5121,8,2,91.4895289
5121,9,2,92.4838322
5121,0,4,71.6354089
5121,1,4,65.9622938
5121,2,4,81.2345291
5121,3,4,53.1660451
5121,4,4,42.9215913
5121,5,4,39.9066862
5121,6,4,68.401414
5121,7,4,65.3263316
5121,8,4,63.6910141
5121,9,4,70.5106049
5121,0,3,85.1782223
5121,1,3,82.540133
5121,2,3,90.1850615
5121,3,3,75.3496766
5121,4,3,74.4658288
5121,5,3,13.9344262
5121,6,3,84.4304792
5121,7,3,79.7807688
5121,8,3,80.7328826
5121,9,3,82.4643661
6177,0,6,53.1660451
6177,1,6,44.6898706
6177,3,6,24.1305891
6177,4,6,17.7025465
6177,6,6,35.1726957
6177,7,6,43.5071268
6177,8,6,48.0589023
6177,9,6,7.6246225
6177,0,0,95.4434895
6177,1,0,95.1514675
6177,2,0,96.4933809
6177,3,0,92.9354446
6177,4,0,92.1314889
6177,5,0,73.3779089
6177,6,0,95.0262566
6177,7,0,94.1219394
6177,8,0,94.5800227
6177,9,0,94.3894513
6177,0,2,94.8416105
6177,1,2,94.2498036
6177,2,2,95.0827713
6177,3,2,82.4443082
6177,4,2,91.3483231
6177,5,2,71.667102
6177,6,2,94.7209994
6177,7,2,87.0556299
6177,8,2,92.1314889
6177,9,2,93.2969235
6177,0,3,89.5231349
6177,1,3,86.9095112
6177,2,3,89.4065093
6177,3,3,82.2266135
6177,4,3,84.2006246
6177,5,3,23.8907594
6177,6,3,89.2906503
6177,7,3,85.1537884
6177,8,3,88.6173431
6177,9,3,84.4681938
6177,0,5,60.9799222
6177,1,5,53.6496624
6177,2,5,73.0265619
6177,3,5,40.6521983
6177,4,5,32.3095051
6177,5,5,22.9499823
6177,7,5,45.6445719
6177,8,5,56.656397
6177,9,5,39.9251777
6802,0,6,74.1935484
6802,1,6,45.6445719
6802,2,6,80.4126032
6802,3,6,23.2280676
6802,4,6,55.2709127
6802,6,6,62.3996115
6802,8,6,38.992574
6802,0,0,96.7539502
6802,1,0,95.7239057
6802,2,0,97.3598096
6802,3,0,91.4590348
6802,4,0,91.339765
6802,5,0,82.251586
6802,6,0,96.2372349
6802,7,0,93.8260094
6802,8,0,96.2372349
6802,9,0,93.4566198
6802,0,3,92.733306
6802,1,3,90.7704894
6802,2,3,93.5395473
6802,3,3,73.1851907
6802,4,3,73.27012
6802,5,3,40.6521983
6802,6,3,92.5725251
6802,7,3,88.8028432
6802,8,3,87.6216398
6802,9,3,89.4065093
6802,0,5,76.9213416
6802,1,5,69.3042857
6802,2,5,79.7907966
6802,3,5,43.1162283
6802,4,5,65.9622938
6802,5,5,28.3793174
6802,6,5,73.2522683
6802,7,5,73.3779089
6802,8,5,61.2935921
6802,9,5,73.642653
6207,0,6,67.1534217
6207,1,6,53.8156961
6207,2,6,71.9809302
6207,3,6,61.6881259
6207,4,6,27.145045
6207,5,6,62.48684
6207,6,6,60.750409
6207,7,6,61.6881259
6207,8,6,9.283282
6207,9,6,26.0127532
6207,0,0,96.5933286
6207,1,0,95.7618529
6207,2,0,97.3366305
6207,3,0,93.0638884
6207,4,0,92.4568642
6207,5,0,81.5104589
6207,6,0,96.3989373
6207,7,0,94.5800123
6207,8,0,94.2498036
6207,9,0,95.954187
6207,0,2,96.2027386
6207,1,2,95.4015941
6207,2,2,96.9839468
6207,3,2,88.2852988
6207,4,2,90.8627157
6207,5,2,81.1192722
6207,6,2,96.0633178
6207,7,2,89.3951296
6207,8,2,95.330155
6207,9,2,94.6808113
6207,0,4,89.3527871
6207,1,4,80.7328826
6207,2,4,87.4150328
6207,3,4,55.2709127
6207,4,4,78.5775598
6207,5,4,45.6445719
6207,6,4,86.8453057
6207,7,4,32.6609746
6207,8,4,71.2687819
6207,9,4,58.0840122
6207,0,3,93.0014674
6207,1,3,90.1850615
6207,2,3,92.6604063
6207,3,3,85.1488129
6207,4,3,88.144407
6207,5,3,0.4929074
6207,6,3,92.225628
6207,7,3,90.7704894
6207,8,3,91.7186508
6207,9,3,91.765679
6207,0,5,78.5775598
6207,1,5,71.3590844
6207,2,5,82.3346823
6207,3,5,62.7344336
6207,4,5,61.6881259
6207,5,5,20.9352787
6207,6,5,76.0463981
6207,7,5,49.6143282
6207,8,5,77.9969992
6207,9,5,58.8704519
6267,0,6,58.7429854
6267,1,6,66.8171727
6267,2,6,86.6965956
6267,3,6,26.775031
6267,4,6,7.7366255
6267,6,6,5.1178451
6267,7,6,42.2969628
6267,8,6,35.1345873
6267,9,6,56.656397
6267,0,4,82.0912919
6267,1,4,84.0516274
6267,2,4,89.7218504
6267,3,4,46.1690466
6267,4,4,69.6572694
6267,6,4,73.2701208
6267,8,4,78.5775598
6267,9,4,64.2666767
6267,0,3,88.0695638
6267,1,3,90.7704894
6267,2,3,93.4367098
6267,3,3,69.0354573
6267,4,3,71.169864
6267,6,3,83.4300164
6267,7,3,81.4853713
6267,8,3,82.2034564
6267,0,5,73.0265619
6267,1,5,76.6166542
6267,2,5,84.4681938
6267,3,5,35.1345873
6267,4,5,20.9352787
6267,6,5,58.5474069
6267,7,5,58.5474069
6267,8,5,65.9622938
3033,0,6,44.6898706
3033,1,6,52.5521047
3033,4,6,24.0591998
3033,5,6,13.3188183
3033,6,6,3.6999214
3033,8,6,43.5071268
3033,0,0,88.9904805
3033,1,0,88.144407
3033,2,0,94.105562
3033,3,0,86.6370673
3033,4,0,84.9532361
3033,5,0,70.2813361
3033,6,0,86.8453057
3033,7,0,84.2884307
3033,8,0,87.7770341
3033,0,2,84.2884307
3033,1,2,83.5642755
3033,2,2,89.9938688
3033,4,2,81.0174211
3033,5,2,1.9827909
3033,6,2,83.4053417
3033,7,2,83.4053417
3033,8,2,84.2081516
3033,9,2,84.2006246
3033,0,4,43.6615489
3033,1,4,41.1609401
3033,2,4,59.6839864
3033,3,4,6.2955526
3033,4,4,29.9996237
3033,6,4,24.0591998
3033,8,4,34.1365462
3033,0,3,73.4246062
3033,1,3,72.6119403
3033,2,3,83.2373857
3033,3,3,62.7344336
3033,4,3,67.9544349
3033,6,3,65.0367935
3033,8,3,51.4762755
3033,9,3,67.711928
3033,0,5,50.2663166
3033,1,5,45.8483896
3033,2,5,64.4512569
3033,3,5,16.2396627
3033,4,5,49.2213366
3033,5,5,2.242733
3033,6,5,2.9154061
6265,0,6,50.8083922
6265,2,6,74.0797795
6265,0,1,90.8072168
6265,2,1,95.9738402
6265,0,2,88.2671548
6265,2,2,93.6308986
6265,0,3,79.4628516
6265,2,3,88.2793393
6265,0,5,62.3996115
6265,2,5,70.2813361
1101,0,1,93.9690179
1101,1,1,93.1305459
1101,2,1,97.2654813
1101,4,1,88.8621945
1101,5,1,46.1690466
1101,6,1,93.8067312
1101,7,1,91.3483231
1101,8,1,92.1155289
1101,9,1,85.3534944
1101,0,2,93.4367098
1101,1,2,92.2256284
1101,2,2,94.3894513
1101,3,2,85.9227307
1101,4,2,86.039254
1101,5,2,68.401414
1101,6,2,93.1305459
1101,7,2,89.1600241
1101,8,2,90.1850615
1101,0,4,71.1698646
1101,1,4,63.973064
1101,2,4,87.7770341
1101,3,4,62.3996115
1101,4,4,65.0367935
1101,5,4,52.5567137
1101,6,4,67.1534217
1101,7,4,58.5474069
1101,8,4,76.7693871
1101,9,4,73.0265619
1101,0,3,87.2543136
1101,1,3,80.6210251
1101,2,3,90.1268014
1101,3,3,57.7272051
1101,4,3,75.0737739
1101,5,3,39.9066862
1101,6,3,85.1907088
1101,7,3,77.0079706
1101,8,3,84.4681938
1101,9,3,66.6716379
1101,0,5,65.0367935
1101,1,5,55.2985075
1101,2,5,84.740951
1101,3,5,48.0589023
1101,4,5,54.0043616
1101,5,5,8.7187144
1101,6,5,59.9156802
1101,7,5,68.9337823
1101,8,5,58.8704519
3148,0,0,94.0399594
3148,2,0,95.1514675
3148,0,2,92.2858954
3148,2,2,93.8067312
3148,0,3,84.9532361
3148,2,3,85.4445126
6281,0,0,94.6270116
6281,1,0,93.9373698
6281,2,0,95.4015941
6281,3,0,94.616159
6281,4,0,89.5231349
6281,5,0,65.9622938
6281,6,0,94.3248312
6281,7,0,90.4938272
6281,8,0,94.2910587
6281,9,0,93.0452675
6281,0,3,88.0989788
6281,1,3,87.5056399
6281,2,3,89.6939217
6281,3,3,80.4126032
6281,4,3,83.4300164
6281,6,3,87.6993762
6281,7,3,78.4161664
6281,8,3,87.0718315
6281,9,3,80.7328826
6281,0,5,58.5474069
6281,1,5,60.9799222
6281,2,5,75.1476841
6281,3,5,40.6521983
6281,4,5,6.5686569
6281,6,5,52.2415622
6281,8,5,32.3660798
6281,9,5,52.7422372
6796,0,6,52.5521047
6796,1,6,39.4392454
6796,3,6,33.2472877
6796,4,6,15.6886806
6796,5,6,24.0591998
6796,6,6,21.9114832
6796,0,0,96.7504598
6796,1,0,94.7209994
6796,2,0,95.9457938
6796,4,0,93.495874
6796,5,0,75.1687111
6796,6,0,96.3409192
6796,7,0,86.6965956
6796,8,0,91.804929
6796,0,3,91.4590348
6796,1,3,88.0771545
6796,2,3,89.9938688
6796,3,3,81.5104589
6796,4,3,82.0912919
6796,6,3,89.5231349
6796,7,3,80.6210251
6796,8,3,86.1668982
6796,0,5,83.6387222
6796,1,5,64.2666767
6796,3,5,58.5474069
6796,4,5,54.6296296
6796,6,5,75.0737739
6796,7,5,16.9363708
6796,8,5,26.0127532
6796,9,5,63.6910141
3423,0,6,46.8567142
3423,0,0,89.2906503
3423,2,0,92.4568642
3423,0,2,88.144407
3423,2,2,89.9938688
3423,0,3,76.0463981
3423,2,3,78.5775598
3423,0,5,53.8156961
6155,0,6,45.9472716
6155,2,6,71.6671025
6155,0,0,92.733306
6155,2,0,94.5948987
6155,0,2,90.9043132
6155,2,2,92.4568642
6155,0,4,68.3823818
6155,2,4,72.394012
6155,0,3,83.4053417
6155,2,3,86.3437564
6155,0,5,60.8798115
6155,2,5,71.8303504
3192,0,0,89.9938688
3192,1,0,91.3483231
3192,2,0,86.2561357
3192,3,0,75.1338688
3192,4,0,87.4817577
3192,5,0,53.6496624
3192,6,0,88.9904805
3192,8,0,84.449489
3192,0,4,51.4762755
3192,1,4,27.6545345
3192,4,4,15.9127414
3192,5,4,59.9156802
3192,6,4,17.8500207
3192,9,4,6.2955526
3192,0,5,80.6210251
3192,1,5,79.7907966
3192,2,5,86.9095112
3192,4,5,71.9809302
3192,6,5,80.0793682
3192,7,5,42.2969628
3192,8,5,80.4126032
3192,0,1,77.4241933
3192,1,1,77.4241933
3192,2,1,84.740951
3192,3,1,55.2709127
3192,4,1,73.642653
3192,6,1,69.6924231
3192,9,1,64.4805659
6178,0,0,94.0316823
6178,1,0,92.733306
6178,2,0,94.3700831
6178,3,0,91.0248095
6178,4,0,88.0318823
6178,5,0,33.3408586
6178,6,0,93.6308986
6178,7,0,91.1342735
6178,8,0,93.4050233
6178,9,0,91.8981572
6178,0,2,93.6017282
6178,1,2,91.765679
6178,2,2,93.8565297
6178,3,2,78.3430016
6178,4,2,87.5456222
6178,5,2,39.9699925
6178,6,2,93.3965459
6178,7,2,82.2266135
6178,8,2,91.1342735
6178,9,2,89.9938688
6178,0,3,85.4752553
6178,1,3,82.251586
6178,2,3,86.6370673
6178,3,3,79.7413145
6178,4,3,79.7907966
6178,6,3,84.4681938
6178,7,3,84.2081516
6178,8,3,80.9858625
6178,9,3,78.067557
6178,0,5,36.6068088
6178,1,5,35.6213901
6178,3,5,18.8110994
6178,4,5,10.6046914
6178,6,5,12.4194815
6178,7,5,4.9855138
6178,8,5,30.5964599
6178,9,5,18.8110994
6248,0,6,58.1382561
6248,1,6,55.4490884
6248,2,6,76.8406961
6248,3,6,29.2444305
6248,4,6,13.224841
6248,6,6,25.3087578
6248,7,6,1.5151515
6248,8,6,54.6296296
6248,0,0,92.3146438
6248,1,0,93.0452675
6248,2,0,94.3991892
6248,3,0,86.3770498
6248,4,0,85.1537884
6248,5,0,22.6551453
6248,6,0,91.0376802
6248,7,0,90.1850615
6248,8,0,90.8072168
6248,9,0,89.6939217
6248,0,2,90.5963303
6248,1,2,94.2498036
6248,2,2,91.2940735
6248,3,2,80.7328826
6248,4,2,84.4681938
6248,6,2,90.0942655
6248,7,2,86.96633
6248,8,2,89.7218504
6248,0,4,66.0524144
6248,1,4,71.0587355
6248,2,4,78.3430016
6248,3,4,20.9244385
6248,4,4,49.0455617
6248,6,4,55.9130075
6248,7,4,58.0840122
6248,8,4,62.3996115
6248,0,3,83.375844
6248,1,3,86.6370673
6248,2,3,88.0989788
6248,3,3,75.0737739
6248,4,3,74.1935484
6248,6,3,81.1192722
6248,8,3,81.0352521
6248,9,3,76.839044
6248,0,5,65.3263316
6248,1,5,69.597699
6248,2,5,82.2266135
6248,4,5,22.9499823
6248,6,5,47.6387427
6248,7,5,41.1609401
6248,8,5,52.7422372
6248,9,5,63.6508999
6145,0,0,94.0441452
6145,1,0,92.5560269
6145,2,0,94.7209994
6145,3,0,92.733306
6145,4,0,90.2424513
6145,5,0,71.3590844
6145,6,0,93.9473684
6145,7,0,92.0809832
6145,8,0,91.2278745
6145,9,0,88.2852988
6145,0,2,93.2969235
6145,1,2,91.0376802
6145,2,2,93.3857089
6145,3,2,75.0737739
6145,4,2,89.5231349
6145,5,2,62.7898492
6145,6,2,93.0014674
6145,7,2,80.9858625
6145,8,2,89.9662416
6145,9,2,88.2671548
6145,0,4,70.2813361
6145,1,4,71.6671025
6145,2,4,73.642653
6145,4,4,60.8798115
6145,6,4,68.3823818
6145,8,4,68.9337823
6145,9,4,49.2213366
6145,0,3,85.4752553
6145,1,3,84.740951
6145,2,3,87.4150328
6145,3,3,61.6881259
6145,4,3,79.7413145
6145,6,3,85.1782223
6145,7,3,61.6397637
6145,8,3,74.0797795
6145,9,3,82.3107244
6145,0,5,53.6496624
6145,1,5,47.6387427
6145,3,5,28.6046774
6145,4,5,30.5964599
6145,6,5,44.476613
6145,7,5,25.3087578
6145,8,5,11.0960605
6755,0,6,19.9324831
6755,1,6,4.7604085
6755,9,0,92.4956109
6755,0,0,91.2940735
6755,1,0,93.2909032
6755,3,0,90.420105
6755,4,0,86.9095112
6755,5,0,40.6521983
6755,6,0,91.7108778
6755,7,0,86.8382436
6755,8,0,91.804929
6755,9,0,89.1792071
6755,0,3,83.5642755
6755,1,3,82.1650299
6755,2,3,85.415737
6755,3,3,74.4658288
6755,4,3,78.4065273
6755,6,3,83.3890161
6755,7,3,61.2935921
6755,8,3,75.867353
6755,0,5,35.6213901
6755,1,5,36.029881
6755,4,5,17.5985227
6755,6,5,5.2963241
6755,8,5,7.9296955
6755,9,5,15.9127414
3145,0,6,6.6691673
3145,1,6,22.6551453
3145,0,0,85.1488129
3145,1,0,86.3437564
3145,2,0,92.8619655
3145,3,0,81.855593
3145,4,0,78.5775598
3145,5,0,24.1305891
3145,6,0,80.6210251
3145,7,0,67.3938217
3145,8,0,84.4494892
3145,0,2,78.4065273
3145,1,2,85.3410413
3145,2,2,89.3951296
3145,3,2,62.3996115
3145,4,2,76.2843676
3145,6,2,76.8406961
3145,8,2,69.6924231
3145,9,2,86.0109616
3145,0,5,31.6482893
3145,1,5,31.7228694
3145,4,5,4.9294633
4174,0,6,39.7875296
4174,2,6,55.2709127
4174,0,0,89.3970979
4174,2,0,91.2278745
4174,0,2,88.0989788
4174,2,2,90.683425
4174,0,1,85.3534944
4174,2,1,89.1792071
4174,0,3,82.3107244
4174,2,3,86.0109616
4174,0,4,68.3823818
4174,2,4,76.0463981
4174,0,5,58.8704519
4174,2,5,71.6671025
5160,0,6,50.2663166
5160,1,6,54.6979992
5160,2,6,74.4658288
5160,3,6,39.9699925
5160,4,6,20.9244385
5160,6,6,46.1690466
5160,7,6,26.775031
5160,8,6,49.6143282
5160,9,6,49.6143282
5160,0,0,91.0138421
5160,1,0,91.339765
5160,2,0,96.3786008
5160,3,0,85.2500884
5160,4,0,81.0090469
5160,5,0,20.9244385
5160,6,0,89.9583318
5160,7,0,85.6187666
5160,8,0,89.9662416
5160,9,0,89.9583318
5160,0,2,87.2543136
5160,1,2,87.5456222
5160,2,2,95.2175544
5160,3,2,84.216054
5160,4,2,76.6367377
5160,5,2,15.5096512
5160,6,2,86.3770498
5160,7,2,85.1488129
5160,8,2,84.5158411
5160,9,2,87.0556299
5160,0,4,71.9809302
5160,1,4,73.2522683
5160,2,4,86.0518493
5160,3,4,44.0513989
5160,4,4,58.7429854
5160,5,4,44.6898706
5160,6,4,69.6572694
5160,8,4,64.2666767
5160,9,4,71.1698646
5160,0,5,66.8171727
5160,1,5,69.6572694
5160,2,5,81.855593
5160,3,5,32.3660798
5160,4,5,39.7875296
5160,6,5,63.6910141
5160,7,5,47.3478734
5160,8,5,54.6979992
5160,9,5,66.6716379
1121,0,1,77.7994669
1121,1,1,66.0524144
1121,2,1,83.0041152
1121,3,1,69.2172491
1121,4,1,75.1338688
1121,5,1,73.1851907
1121,6,1,69.597699
1121,7,1,70.6180504
1121,9,1,20.3198986
1121,0,2,74.1935484
1121,1,2,58.7124464
1121,2,2,77.7994669
1121,3,2,64.0952985
1121,4,2,71.9809302
1121,5,2,67.1534217
1121,6,2,73.0265619
1121,7,2,69.0354573
1121,8,2,67.9544349
1121,9,2,55.8997381
1121,0,3,70.2813361
1121,1,3,45.9472716
1121,2,3,71.9809302
1121,3,3,32.4663078
1121,4,3,62.7344336
1121,5,3,18.2192293
1121,6,3,69.2172491
1121,7,3,46.1690466
1121,8,3,63.973064
1121,0,5,51.0567213
1121,1,5,9.7383065
1121,2,5,42.5530244
1121,4,5,39.9699925
1121,6,5,43.224841
1121,7,5,33.2472877
1121,8,5,43.224841
5418,0,6,13.9344262
5418,1,6,8.8688138
5418,2,6,67.711928
5418,6,6,4.2487592
5418,0,0,86.3770498
5418,1,0,76.2843676
5418,2,0,86.6370673
5418,3,0,62.7344336
5418,4,0,69.597699
5418,5,0,42.4233825
5418,6,0,82.2034564
5418,7,0,76.0463981
5418,8,0,83.3890161
5418,9,0,73.4109953
5418,0,4,52.5567137
5418,1,4,26.0127532
5418,2,4,61.432847
5418,3,4,12.4194815
5418,4,4,22.0314735
5418,5,4,21.2207239
5418,6,4,44.6898706
5418,7,4,49.6143282
5418,8,4,41.0926455
5418,0,5,38.9045575
5418,1,5,9.7383065
5418,2,5,59.6839864
5418,4,5,36.029881
5418,5,5,12.6949825
5418,6,5,28.6046774
5418,7,5,9.4916141
6643,0,6,42.9215913
6643,1,6,65.4207881
6643,2,6,76.6166542
6643,3,6,32.8844711
6643,4,6,34.1818319
6643,6,6,26.0127532
6643,7,6,20.9244385
6643,8,6,36.6068088
6643,0,1,84.2006246
6643,1,1,89.1792071
6643,2,1,95.0628437
6643,4,1,56.656397
6643,5,1,48.0589023
6643,6,1,84.2081516
6643,7,1,81.0352521
6643,8,1,83.2892137
6643,0,4,66.6716379
6643,1,4,74.4658288
6643,2,4,83.5642755
6643,3,4,42.5955447
6643,4,4,49.5548073
6643,6,4,55.4490884
6643,8,4,36.3578395
6643,0,3,78.3308876
6643,1,3,82.4643661
6643,2,3,86.3437564
6643,3,3,50.6107355
6643,4,3,69.597699
6643,6,3,73.2701208
6643,8,3,73.2522683
6643,0,5,37.7324111
6643,1,5,59.9249812
6643,2,5,76.8406961
6643,3,5,2.0454204
6643,4,5,24.8864926
6643,6,5,6.1669865
6643,7,5,19.6543598
6643,8,5,33.2472877
6545,0,6,21.5370732
6545,1,6,23.5805396
6545,0,1,55.7163295
6545,1,1,69.6572694
6545,2,1,69.2172491
6545,3,1,22.9499823
6545,4,1,36.1619626
6545,6,1,18.4453326
6545,7,1,49.4761567
6545,8,1,36.5842646
6545,0,4,31.7228694
6545,1,4,40.6521983
6545,0,3,59.8623853
6545,1,3,67.1534217
6545,2,3,14.5915161
6545,6,3,31.6482893
6545,8,3,11.7198075
6545,0,5,3.7523084
6545,1,5,26.775031
3206,0,0,66.6716379
3206,1,0,60.750409
3206,2,0,81.855593
3206,3,0,12.1380345
3206,4,0,54.0043616
3206,6,0,64.4512569
3206,7,0,73.3779089
3206,8,0,42.2969628
3206,0,4,29.3464077
3206,1,4,17.8500207
3206,7,4,18.4453326
3206,0,1,92.5725251
3206,1,1,84.5084815
3206,2,1,83.4300164
3206,4,1,36.1619626
3206,5,1,24.8864926
3206,6,1,80.9858625
3206,9,1,78.0359147
3206,0,5,18.8110994
3206,1,5,42.5530244
5103,0,6,42.5955447
5103,1,6,13.9344262
5103,2,6,67.711928
5103,4,6,4.0506847
5103,5,6,4.1972993
5103,6,6,37.1297299
5103,7,6,29.4111028
5103,8,6,20.9244385
5103,0,0,61.432847
5103,1,0,65.0367935
5103,2,0,88.8028432
5103,3,0,66.4309764
5103,4,0,21.5370732
5103,5,0,66.0524144
5103,6,0,58.1382561
5103,0,3,42.5955447
5103,1,3,39.9066862
5103,2,3,80.8641005
5103,3,3,35.624509
5103,4,3,31.7228694
5103,6,3,32.4663078
5103,7,3,70.6180504
5103,0,5,49.6513702
5103,1,5,22.0314735
5103,2,5,72.6119403
5103,4,5,30.0860456
5103,6,5,45.9664342
5103,8,5,8.8688138
5331,0,6,16.2396627
5331,1,6,2.9795687
5331,0,0,82.869523
5331,1,0,77.0079706
5331,2,0,85.8062103
5331,3,0,75.340282
5331,4,0,71.6671025
5331,5,0,27.6545345
5331,6,0,82.869523
5331,8,0,78.1143775
5331,9,0,76.8406961
5331,0,4,47.6387427
5331,1,4,19.6543598
5331,2,4,58.5474069
5331,4,4,33.2472877
5331,6,4,44.0513989
5331,9,4,35.1726957
5331,0,3,71.1698646
5331,1,3,58.7429854
5331,2,3,74.4658288
5331,3,3,59.9156802
5331,4,3,55.7163295
5331,7,3,46.4534231
5331,8,3,58.8704519
5331,0,5,36.029881
5331,1,5,3.3914874
5331,2,5,55.4490884
5331,4,5,32.4663078
5331,5,5,20.3198986
5331,6,5,27.145045
6808,0,0,81.0352521
6808,1,0,78.3430016
6808,2,0,82.4643661
6808,3,0,76.8406961
6808,4,0,75.1687111
6808,6,0,79.2648162
6808,7,0,78.3430016
6808,8,0,79.7907966
6808,0,3,77.4193548
6808,1,3,69.6924231
6808,2,3,73.0265619
6808,3,3,49.4761567
6808,4,3,66.6716379
6808,6,3,69.7774101
6808,7,3,14.5915161
6808,8,3,58.7124464
6808,9,3,56.982253
6808,0,5,61.432847
6808,1,5,18.1280678
6808,4,5,3.9788785
6808,6,5,19.6543598
6808,9,5,55.8997381
6303,0,6,16.2430441
6303,1,6,11.1520155
6303,0,1,67.1534217
6303,1,1,78.0359147
6303,2,1,88.5133125
6303,4,1,54.0043616
6303,6,1,65.3263316
6303,8,1,44.476613
6303,0,3,23.2280676
6303,1,3,71.9809302
6303,2,3,78.4161664
6303,4,3,25.2074392
6303,6,3,6.2955526
6303,7,3,46.4534231
6303,0,5,10.7415831
6303,1,5,29.9996237
5152,0,6,4.2487592
5152,0,1,76.2843676
5152,2,1,86.8382436
5152,0,2,76.0463981
5152,2,2,86.3550668
5152,0,4,47.387098
5152,2,4,48.9725355
5152,0,3,61.6397637
5152,2,3,67.1534217
5152,0,5,20.9352787
5177,0,6,6.318743
5177,1,6,17.5985227
